emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
💌,0.07132972634774555,0.08926706596583994,0.080937576449424,0.07546976636504123,0.07695928682813269,0.07059327834175368,0.0865248431491732,0.08634431294133474,0.03114427998661995,0.646798312664032,0.3220573961734772,0.615654032677412
🎅🏾,0.07246566439094047,0.08449091564366978,0.0787451920647352,0.07084586828713839,0.07527039652616614,0.07475533002676833,0.08456657100871788,0.079321228159862,0.022228483110666275,0.46719565987586975,0.5105758905410767,0.4449671767652035
🇱🇰,0.0711458188563073,0.08675905966299302,0.0852037827539346,0.0779106864353558,0.07613647948337961,0.06739261489928396,0.0856038844561822,0.07898825046442727,0.11151953041553497,0.1546502560377121,0.7338302731513977,0.043130725622177124
👩‍👩‍👦,0.07279222272944112,0.07295237322371675,0.06758148943940141,0.06607181977494216,0.0681148300719439,0.055022971089390874,0.0765446763656637,0.07126532508009334,0.0848294273018837,0.12089017778635025,0.7942804098129272,0.03606075048446655
👇🏿,0.07086708972729171,0.0849926401800561,0.06697691895559478,0.06839154427058962,0.07247623051514707,0.06617783313064175,0.0813913341235683,0.08147340857642868,0.08849716186523438,0.23123949766159058,0.680263340473175,0.1427423357963562
💄,0.07527239036050841,0.08240490627473902,0.07487982779647166,0.07072597573961137,0.07439467216888532,0.06395349537447281,0.08346047823536677,0.08663649026378323,0.4142594039440155,0.16474922001361847,0.42099136114120483,-0.24951018393039703
🇦🇪,0.06559895307636944,0.06523977997352533,0.058153630283208295,0.060385390725310364,0.062254749596658,0.03883006807182,0.06985494436802016,0.07464445209375627,0.09304095059633255,0.18324533104896545,0.723713755607605,0.0902043804526329
⛔️,0.07321193309951689,0.07520636711838653,0.06604278907245728,0.06912912223881111,0.07005401851047652,0.057414982169227365,0.07861459124439563,0.07939738236923546,0.11942895501852036,0.19977687299251556,0.6807941794395447,0.08034791797399521
🇩🇯,0.0704977587540357,0.07881679253743949,0.07422871147266168,0.0780368753712293,0.0726136661345704,0.053663788791285305,0.08160941905089893,0.08463299334264646,0.08238552510738373,0.19480925798416138,0.7228052020072937,0.11242373287677765
🏇🏾,0.07019106044497402,0.07019106044497402,0.08001780890727038,0.07440252407167244,0.07019106044497402,0.07791207709392119,0.07791207709392119,0.07019106044497402,0.04418741166591644,0.38463467359542847,0.5711778998374939,0.340447261929512
💦,0.07223835292437697,0.07611592493014278,0.06676990926550531,0.06891152828135606,0.07054583251997126,0.05892862561002449,0.07917289306789062,0.08116945030929824,0.22442537546157837,0.2273072898387909,0.5482673645019531,0.0028819143772125244
🇪🇷,0.07385590379780659,0.08998772233619502,0.07533435177022102,0.08459766724876253,0.07782700529800167,0.06461595468095772,0.08602254504925702,0.09396427557909405,0.10886481404304504,0.18629613518714905,0.7048390507698059,0.077431321144104
☔️,0.07687019382557059,0.09161941060945615,0.0688433202266181,0.08628546013350973,0.07921131739167141,0.06314859798857583,0.08891196000664325,0.1054117908354911,0.15598614513874054,0.1663900911808014,0.6776236891746521,0.010403946042060852
🤤,0.07390405733951835,0.07816003872612456,0.07027625405660717,0.07203923015305881,0.07252297015168815,0.059515332110014835,0.08153239393568211,0.0852567414520212,0.0801481306552887,0.5699828267097473,0.34986910223960876,0.4898346960544586
🇲🇻,0.07375172598538189,0.07726203521575034,0.09349022966373871,0.08846414503223488,0.07778887232277115,0.04888727132936889,0.08737451090294497,0.09879989490219561,0.08487947285175323,0.16802093386650085,0.7470996379852295,0.08314146101474762
🐯,0.0792908714847539,0.09181957387340782,0.07816104310887016,0.07609570216787148,0.0784819455304877,0.07275580581410963,0.08841053166918061,0.08784541540797315,0.1185530424118042,0.3260200023651123,0.5554269552230835,0.2074669599533081
👸🏻,0.07353259938761954,0.08066836682505334,0.06554078100553334,0.0678121316189015,0.07110418968160227,0.05699242245976147,0.07985274670327891,0.0837934573865528,0.100471630692482,0.24713462591171265,0.6523937582969666,0.14666299521923065
🚵🏻,0.07463492702124956,0.08814710498338055,0.06663192193744187,0.0680202867396649,0.072435195195721,0.05828299454890944,0.08129235035272402,0.0828984424007762,0.12005114555358887,0.22024932503700256,0.659699559211731,0.1001981794834137
⛲️,0.07462899467930832,0.09044338452905966,0.06742301155594542,0.06269045691375896,0.07304184161707908,0.06703059251556863,0.08195512897060186,0.08110853075163264,0.11488327383995056,0.2194320261478424,0.6656847596168518,0.10454875230789185
🚶🏽,0.07531832105122209,0.08930309142759252,0.07207655921252631,0.07365989108606534,0.07643681322592089,0.06590160768973938,0.08517854177022585,0.09428548868176324,0.11794321238994598,0.24096748232841492,0.6410893797874451,0.12302426993846893
♈️,0.07243648794218986,0.07272955191030434,0.06777767456103306,0.06509333513067152,0.06853856897330936,0.0564394815116293,0.07637698933062147,0.07502818825975154,0.12039056420326233,0.20318585634231567,0.6764236092567444,0.08279529213905334
🇵🇰,0.08015543816994859,0.0925819435581954,0.07308185677806492,0.07821489215029143,0.07896361871496724,0.06563737635955709,0.08799546241560084,0.10114092659423547,0.10797478258609772,0.15060245990753174,0.741422712802887,0.04262767732143402
👎🏽,0.07143401108406372,0.0747167330903379,0.059027482213266834,0.06623115648975177,0.06746553000462308,0.05309498636641611,0.07589543889599194,0.07625538710651317,0.10562565922737122,0.279596745967865,0.6147776246070862,0.17397108674049377
📑,0.07351887910133141,0.07770262024739685,0.06907544801514208,0.07061454541294246,0.07195377128245549,0.05996494461921212,0.08078388412353431,0.08399898173713405,0.16367340087890625,0.24229644238948822,0.5940302014350891,0.07862304151058197
🇱🇷,0.07506972658377295,0.0657017042068113,0.06204993392150774,0.06517531773454673,0.06508953392480057,0.04807220145597522,0.07318885781822448,0.06718359871729797,0.1125338077545166,0.1411181092262268,0.7463481426239014,0.028584301471710205
⛽️,0.07281509998711945,0.08649023087240867,0.07027707473804505,0.07345589488887977,0.07447881828746931,0.05759948985514034,0.0837991827450593,0.0936496964252527,0.0883660688996315,0.2400822639465332,0.6715517044067383,0.1517161950469017
👍🏽,0.07507467646624175,0.09217419984470938,0.07242844928182259,0.07316296898189464,0.07692348976595592,0.06905247140937697,0.08635504241984594,0.09189329315042076,0.0219735000282526,0.6614033579826355,0.31662309169769287,0.6394298579543829
🏊🏼,0.06685973787788287,0.07019278715770084,0.07010012989316297,0.07578801219499452,0.0693397928285049,0.048165782879201195,0.07783356520739944,0.08387107944480506,0.014893708750605583,0.5319980978965759,0.4531082510948181,0.5171043891459703
⛳️,0.07956814194240625,0.0868966630327513,0.06773819850808378,0.07267373783662373,0.07592452425939986,0.07204940316743852,0.08520495817390057,0.0869569157580066,0.10574248433113098,0.2468772828578949,0.6473802924156189,0.14113479852676392
📠,0.06442955629911727,0.07508011580239705,0.06329672104445314,0.06905190300235949,0.06663817234664744,0.04459834095522474,0.07475268816797438,0.07837348754403667,0.1824628859758377,0.23321601748466492,0.584321141242981,0.05075313150882721
🔂,0.06121111671937317,0.07527149134558299,0.058793602427315184,0.05438164670025378,0.06241053892280678,0.04891600180668167,0.07003006348202957,0.06539696709435508,0.17094923555850983,0.28224700689315796,0.5468037128448486,0.11129777133464813
♻️,0.07664506270150229,0.07814587034770284,0.07928073312110606,0.07676540436424203,0.07445497985046381,0.062473258391733226,0.08363000505962556,0.08093294182339517,0.04840606823563576,0.25030213594436646,0.7012917399406433,0.2018960677087307
🛀🏿,0.08139355160228248,0.09314748211070852,0.06731457640030465,0.07425766802065513,0.07733485902132702,0.07225706229495348,0.0870897738247332,0.08842560257064595,0.09081625938415527,0.20057354867458344,0.7086101770401001,0.10975728929042816
🧀,0.03812679080447448,0.03273281323405444,0.02692449483056238,0.03233493357670931,0.03307841520566127,0.010333046201830488,0.03686197099062388,0.03322219385402259,0.15382936596870422,0.3045624792575836,0.5416081547737122,0.1507331132888794
🗯,0.06777050000130919,0.06699613817585012,0.06031630868903372,0.060482181792047486,0.06312461097384202,0.04789925279943725,0.07084208020540217,0.06563985908688066,0.20441074669361115,0.23573726415634155,0.5598519444465637,0.03132651746273041
🚴🏿,0.07574013263313055,0.08685498769290952,0.060937236947857173,0.06842587866149094,0.07260127665218272,0.060823161581141115,0.08161501483694233,0.08698030350639303,0.13941752910614014,0.22190192341804504,0.6386805176734924,0.08248439431190491
🍈,0.0773336670599204,0.08356978973344158,0.07386252417706564,0.07884086428556401,0.0753834806435583,0.061741831781136305,0.0845713816443256,0.08628848122843259,0.09089339524507523,0.35542014241218567,0.5536864399909973,0.26452674716711044
⤴️,0.06883115871075317,0.0803505908595887,0.06901471938441575,0.06833619112977361,0.07098921879687753,0.060253547004276285,0.07969707096537494,0.08070180361241436,0.16352854669094086,0.20254328846931458,0.6339281797409058,0.03901474177837372
1️⃣,0.06308854508393573,0.11546394100267479,0.06308854508393573,0.06308854508393573,0.07439686920275435,0.06308854508393573,0.07082581948102216,0.0779679189244866,0.08515433967113495,0.15718583762645721,0.7576597929000854,0.07203149795532227
😆,0.07194646744156191,0.06269690582877592,0.07573980864307335,0.07095509741020599,0.06791943452840286,0.0455363579096166,0.07619646003476785,0.07747952136767837,0.01694592460989952,0.6743577718734741,0.30869629979133606,0.6574118472635746
🆘,0.06918191801841463,0.07225769217991296,0.05230273322250019,0.05939553904659082,0.06436247195619782,0.05358475229640685,0.07233861668467305,0.07125340669495103,0.08724802732467651,0.24344922602176666,0.669302761554718,0.15620119869709015
💺,0.07241668441112772,0.08163743167518324,0.06976873240790336,0.06896702752578628,0.07255825489365661,0.06200583782064109,0.08155071499359184,0.08464969177678272,0.11159267276525497,0.37028467655181885,0.5181226134300232,0.2586920037865639
🇻🇬,0.07175874343980898,0.07570095400459997,0.06713573596910413,0.06892415295992536,0.0702868910333987,0.05796245965912625,0.07887599266408252,0.08068856860261635,0.11235217750072479,0.1290087252855301,0.7586390972137451,0.016656547784805298
🇫🇲,0.07304177356870604,0.079474716085709,0.06525169187176191,0.07299576962182286,0.07128004069768894,0.051827803556746384,0.07998574033119828,0.08715728713712585,0.11987532675266266,0.1798066943883896,0.7003179788589478,0.05993136763572693
🇳🇿,0.06738283869953324,0.05944832542041929,0.06487356977582534,0.07024400604410094,0.06335122919016029,0.033204778876541594,0.0711508241555603,0.07553425893268144,0.117495596408844,0.1750519573688507,0.7074523568153381,0.057556360960006714
☹,0.07691652419408083,0.08347384302447677,0.06604555563845052,0.06532114481650148,0.07168991316416204,0.06304979176324577,0.08060055068797824,0.07792866501563175,0.25323107838630676,0.07292565703392029,0.673843264579773,-0.18030542135238647
💪🏻,0.0709567852087125,0.0867953931620551,0.07836257604474241,0.08071824707026982,0.07631086132514553,0.060953265217838726,0.08563717294229851,0.09115899050267141,0.03160693123936653,0.6026515960693359,0.3657415211200714,0.5710446648299694
👴🏾,0.07133259735235263,0.08572659605904358,0.06559676361248605,0.0667682010940857,0.07165173639956218,0.05720897233989465,0.08042217222317405,0.08594494854673311,0.17443719506263733,0.16051796078681946,0.6650448441505432,-0.013919234275817871
☄,0.07597558050864041,0.07930934812990321,0.06749198460504993,0.06754296112023238,0.07051212386682984,0.058534668903473044,0.07911414263802179,0.075043578698044,0.10881315171718597,0.2093505561351776,0.6818363666534424,0.10053740441799164
👇🏻,0.06482378500400107,0.07040921382017486,0.06456816318767881,0.0645928903276764,0.06515880885848199,0.0452709494876131,0.07310148882732719,0.07426003312531401,0.0691804438829422,0.2778075337409973,0.6530120372772217,0.20862708985805511
💃🏿,0.07036558442424429,0.07445583096828436,0.07019189478598509,0.06794530574865275,0.07010956945070299,0.05432447916248533,0.07866174934616503,0.08355617220713327,0.03143462911248207,0.4841679036617279,0.48439744114875793,0.45273327454924583
📄,0.06908747583947479,0.07515104864455349,0.08629031278291983,0.07966370874145037,0.074668166916818,0.05826762729764164,0.08377827824594167,0.08754433703826447,0.18285469710826874,0.2506256699562073,0.5665196776390076,0.06777097284793854
👶,0.07142501285803113,0.07679257279557164,0.06875358392782775,0.07026578301359238,0.07138472481079888,0.05743767985797854,0.08008518183563616,0.08589388752643218,0.1909589022397995,0.1634414792060852,0.6455995440483093,-0.027517423033714294
🇺🇿,0.06942859186970644,0.08310325683942119,0.07109500281422403,0.07855393677468928,0.07408805768071848,0.061794435969812454,0.0818897663613542,0.08872774062162085,0.06146852299571037,0.20190764963626862,0.7366238832473755,0.14043912664055824
💅🏾,0.0823701186003681,0.09057803234898491,0.06844885235770205,0.07697155695433822,0.07736070951067117,0.06670924121945518,0.08680430803248032,0.09223924402730106,0.07796072214841843,0.36403888463974,0.558000385761261,0.28607816249132156
⬜️,0.07228295469226624,0.14330530608788186,0.08143156277174946,0.06535481604510632,0.08697317616113462,0.07893586015106495,0.09775830083484228,0.11541339234311362,0.1643049567937851,0.1988428831100464,0.6368521451950073,0.03453792631626129
🍾,0.07086329778495022,0.07966895815267126,0.06607014595704111,0.06675937516810426,0.07040738791505137,0.059241616384535054,0.0790545547489512,0.08043992003795829,0.07369792461395264,0.3403055667877197,0.5859965682029724,0.2666076421737671
🔖,0.07234924583651384,0.08735822924598464,0.07249516886112019,0.07391664984803681,0.07575515388489772,0.06232941954802274,0.08503646625094423,0.09607356296199056,0.17752133309841156,0.26404595375061035,0.5584326982498169,0.08652462065219879
🇨🇿,0.0757816116939476,0.0777010831066556,0.0666357868312959,0.07069539365378998,0.0714025775617213,0.06110818813993356,0.08014261177823219,0.07874579829449947,0.10252022743225098,0.17757971584796906,0.7199000716209412,0.07505948841571808
🇪🇨,0.07400324713097334,0.0804986577748732,0.06930573596425764,0.06907929492719982,0.07171083491508312,0.06251920177425925,0.08054955902937175,0.07756445171470372,0.09368452429771423,0.20161817967891693,0.70469731092453,0.1079336553812027
🔱,0.07340133051765736,0.07374833812857243,0.06469384179929895,0.06786453194778352,0.06885862157140397,0.0564864878045354,0.07725151461907417,0.07519951405827917,0.1508270651102066,0.29009559750556946,0.5590773820877075,0.13926853239536285
🇦🇽,0.06936722170735689,0.07907863274638686,0.06936722170735689,0.06936722170735689,0.07491659944394546,0.07144823835857761,0.08254699383175472,0.07491659944394546,0.08155463635921478,0.16883127391338348,0.7496140599250793,0.0872766375541687
📷,0.06741718037909558,0.09211846614665693,0.06836667598429504,0.06479175429924303,0.07298274794846617,0.06413463769401363,0.08133020994271058,0.08659698421877093,0.17751771211624146,0.24984249472618103,0.5726397633552551,0.07232478260993958
❣,0.07234503703746926,0.07473934186356981,0.06362180773528898,0.06801574991230769,0.06907101193328735,0.051385628867605636,0.07757572083032785,0.08279942051505612,0.026132186874747276,0.47511929273605347,0.49874845147132874,0.4489871058613062
Ⓜ️,0.07437077863097986,0.07623207156803917,0.06539593012792931,0.06930271315859077,0.0705017474099302,0.06009231802384062,0.07911841604883575,0.0784094189005471,0.1527639925479889,0.20204925537109375,0.6451867818832397,0.04928526282310486
🇳🇷,0.07186630364441224,0.07483096125389954,0.06676111731935688,0.06862964386325442,0.06996299548635412,0.05752053913008636,0.07849955689674978,0.08011659438470652,0.11148813366889954,0.16909083724021912,0.7194210886955261,0.05760270357131958
🇲🇺,0.07166251945866615,0.09910869373574285,0.0925730346113996,0.08347444590435142,0.08281193643902117,0.07485893679549055,0.0922834673561118,0.100722470461293,0.07963600754737854,0.16641999781131744,0.7539440393447876,0.0867839902639389
👵,0.07440133287193872,0.08131757919275386,0.07300989420298422,0.07493814993636227,0.07433565200791459,0.05803327129168375,0.08343062823972254,0.09167471649834429,0.17545847594738007,0.19283995032310486,0.6317015886306763,0.017381474375724792
🇬🇷,0.07376247744080089,0.09990487244224595,0.07493977012730534,0.07179496036084342,0.0788164893320508,0.07500060560049075,0.08841707270305942,0.09363385979299672,0.09893634915351868,0.1553410291671753,0.7457225918769836,0.056404680013656616
❕,0.06979638130546834,0.06010956526159174,0.07656600760602328,0.08047010538412386,0.06902845221282063,0.03423278751936949,0.07744240210174302,0.09149712802364496,0.09903668612241745,0.2657371163368225,0.6352261304855347,0.16670043021440506
🦊,0.07734007936225074,0.08242981176694895,0.06526898313223822,0.07104199555039377,0.07283029582269161,0.05651849598505885,0.0817222792927897,0.0890828284000329,0.09343855082988739,0.3352004885673523,0.5713610053062439,0.2417619377374649
▫️,0.0764108001857074,0.09361435259742946,0.08736012879575068,0.08270496493678382,0.0820625607543148,0.07737969468681569,0.09214515030167941,0.09801338923183456,0.16962361335754395,0.18898768723011017,0.6413887143135071,0.019364073872566223
🕶,0.07291392797754939,0.08354891504112788,0.06850660564193188,0.06922562178552095,0.0728342318242842,0.06336001916214037,0.08116411990202368,0.08472013907826961,0.1687488555908203,0.23254911601543427,0.5987021327018738,0.06380026042461395
🇧🇷,0.0771550136163416,0.08474698502805068,0.07241234912769513,0.07226841911890676,0.07591755180358381,0.07355671326934034,0.08517584150135685,0.08570970903008526,0.10440874844789505,0.15272442996501923,0.7428668141365051,0.048315681517124176
🇵🇹,0.07148024756966986,0.07976684483265283,0.07007120579724938,0.06810277645971148,0.07176629039890478,0.057923236623803026,0.08051937235556926,0.08614448775630934,0.11597603559494019,0.13576889038085938,0.7482550740242004,0.01979285478591919
🇲🇱,0.06833167282404505,0.08685262247397478,0.06591332114694955,0.06821550063190238,0.07220982129500872,0.0633628244698439,0.08104173629854354,0.08419976223990548,0.11435668170452118,0.15382599830627441,0.7318173050880432,0.039469316601753235
🕋,0.0717884529011507,0.08984484123347919,0.08222785030427944,0.0701310073125473,0.07728310236468035,0.0695502559322683,0.08671813696765535,0.09315350672344712,0.10709607601165771,0.3200336694717407,0.5728702545166016,0.212937593460083
👏🏼,0.07091066994773557,0.07786150153611117,0.06953579398410831,0.07067509546896589,0.07088915094250697,0.057169448122246405,0.07954877926678319,0.0806075428398833,0.022967293858528137,0.6851854920387268,0.29184725880622864,0.6622181981801987
🐊,0.0653110491894809,0.07668991941213367,0.06672455600909194,0.06450707147546583,0.06841930676570114,0.05054222952162355,0.0767579689126222,0.08432041181819956,0.10265571624040604,0.3450440466403961,0.5523001551628113,0.24238833039999008
🛬,0.07685909037743695,0.0867616941550018,0.07117092940097698,0.06617063924979574,0.074516722971554,0.07486037034299894,0.08360288558654957,0.07900043612585962,0.16112031042575836,0.1999043971300125,0.6389753818511963,0.03878408670425415
🔤,0.06572206949950506,0.0718183501773304,0.057921765643585775,0.056811842713243764,0.06295239362492117,0.05150904521337266,0.07067280124528516,0.06405417117971489,0.14978979527950287,0.32683637738227844,0.5233738422393799,0.17704658210277557
🏹,0.06869013713734194,0.07824021144304615,0.06416998901059089,0.0646929172007607,0.06812206545543444,0.055778161943064695,0.07644593987947881,0.07427577909855522,0.15047045052051544,0.26374414563179016,0.585785448551178,0.11327369511127472
🌮,0.0735289714357048,0.07629111489168924,0.06252003836012389,0.06872907146433464,0.0699933727030772,0.06023827272973727,0.07857520452508654,0.07860645879422584,0.10263153910636902,0.38426488637924194,0.5131036043167114,0.2816333472728729
🔽,0.07396606692430815,0.08040375697842143,0.07102756391796876,0.06479179912166139,0.07217675574320115,0.0683738366251798,0.08106895167574332,0.0779936527693735,0.15680629014968872,0.27807122468948364,0.5651224851608276,0.12126493453979492
➿,0.06249984974617189,0.08054501613541841,0.06479395030122116,0.06269670154135244,0.06899933123104524,0.05759657848451957,0.07742714277332022,0.08430316908050575,0.18744198977947235,0.2079850435256958,0.6045729517936707,0.02054305374622345
㊗️,0.07236910413171022,0.08348010759369272,0.06954653347364023,0.07085011068595194,0.07174842434443009,0.054511257270786845,0.08046775137695351,0.0826260623866251,0.13463462889194489,0.1481674313545227,0.7171979546546936,0.01353280246257782
🗳,0.07386330789914751,0.07897246121706104,0.07232050675659014,0.07088541871211539,0.07233659840407006,0.05551532744922642,0.08126362818270999,0.08621618890462712,0.20272983610630035,0.2396720051765442,0.5575981736183167,0.036942169070243835
🏇🏻,0.0717983280581539,0.0749201899153833,0.0667844460844423,0.06888905675927448,0.0700445112516596,0.057023397424475354,0.0785955353146187,0.08092342215069878,0.032092221081256866,0.38742876052856445,0.5804789662361145,0.3553365394473076
🇸🇿,0.07378860107951198,0.07691047584573124,0.06897367574767793,0.07095635313011597,0.07187222570105745,0.05722466804695825,0.08072120726719541,0.08636591835517347,0.07976226508617401,0.13479121029376984,0.7854465246200562,0.055028945207595825
🇸🇳,0.07137195188568034,0.09034356276879137,0.07239009754744229,0.07335851823957573,0.07496551767016162,0.06300971860331418,0.08416780650578942,0.08780876743268488,0.07478094846010208,0.1411580741405487,0.7840609550476074,0.06637712568044662
👩🏼,0.07161825827585384,0.08987437279610778,0.07164831155227236,0.06467088862813164,0.07363034709195644,0.0748722541239528,0.08260860449672519,0.07521834071181362,0.05304402858018875,0.3225409686565399,0.6244150400161743,0.26949694007635117
🤔,0.07295751731185429,0.0886445808613948,0.07197490870934196,0.06948185965427493,0.07507676402920507,0.06484070532424113,0.08423103415592811,0.09131912622430716,0.1617148518562317,0.22308695316314697,0.6151982545852661,0.06137210130691528
💃🏻,0.07189702942776566,0.07901333308361777,0.0631087818869127,0.06407805580505885,0.06810517736788685,0.053801041468699,0.07658394218730614,0.07366563995236731,0.01220028754323721,0.6012054085731506,0.38659432530403137,0.5890051210299134
🛰,0.06656742125863122,0.07994096034682469,0.06479588039421105,0.07074480647061156,0.06891626065622482,0.05528609486511527,0.0773200859898386,0.07448864082880638,0.1538989394903183,0.2415047287940979,0.6045963168144226,0.0876057893037796
👂🏾,0.0698812039790142,0.07700544366835368,0.06856222993027279,0.07189529977727262,0.07033268529609962,0.049262290063079535,0.07911174780023375,0.08572782602720393,0.07784602791070938,0.28157010674476624,0.640583872795105,0.20372407883405685
🇵🇦,0.07165484196461552,0.08112943870881219,0.07001777582234506,0.06838246470226017,0.07148577081644185,0.060854251013072645,0.08033017525725757,0.07917230707970364,0.10267150402069092,0.1500624120235443,0.7472660541534424,0.047390908002853394
👷🏼,0.0796841810327575,0.08632238860992285,0.07746318660896034,0.08573648751554436,0.0785396858773311,0.06804795316608264,0.08816507675395953,0.08948987646884729,0.1334988921880722,0.2221164107322693,0.6443847417831421,0.08861751854419708
🛀🏾,0.06367509260201724,0.07393741129033762,0.06145364413569798,0.05783601314529211,0.0652510906746845,0.0550445522797023,0.07321628213036925,0.07264344380537752,0.07191593945026398,0.23509208858013153,0.6929920315742493,0.16317614912986755
⚾,0.0759390381601438,0.08417144331892591,0.0708697025143022,0.07038964771264601,0.07504448893735752,0.06862100203378556,0.08432261035085274,0.08884629399351175,0.11495927721261978,0.1990833580493927,0.6859573125839233,0.08412408083677292
🇴,0.06674437616311021,0.06460556293194852,0.07293067962750768,0.06305587012758815,0.06640710100102844,0.0511619181504646,0.07455805120117626,0.07455756017726287,0.1675623506307602,0.17565974593162537,0.6567779183387756,0.008097395300865173
🚑,0.08136481854058887,0.09702874219938443,0.06822957797558582,0.07279669258684676,0.07865113896360904,0.0720581626598225,0.08823532804792414,0.09621980547538246,0.16555936634540558,0.2647903859615326,0.5696502327919006,0.09923101961612701
🥗,0.07611646574701664,0.07925041099453985,0.0710222918944183,0.07908278625811571,0.07423903942375377,0.05677733851079737,0.08328582093724064,0.0904065873774921,0.01960320584475994,0.7456101775169373,0.23478665947914124,0.7260069716721773
🇬🇱,0.06379972302280462,0.0662949072198828,0.06478986547333863,0.06362691250355458,0.06390848787729858,0.043100983580080854,0.07202521002666269,0.07286534264207284,0.11410414427518845,0.15797540545463562,0.7279204726219177,0.043871261179447174
🕒,0.07478154633273068,0.08533336100317224,0.06570597476690507,0.06712247736926975,0.07153512375018431,0.05990243332850724,0.08030893491686247,0.07882022884763187,0.19926957786083221,0.21263550221920013,0.5880950093269348,0.01336592435836792
🚴🏽,0.07349153298657421,0.07394819541136616,0.07061961456944532,0.0726700534807311,0.0711839556821686,0.06559711810583053,0.08009015793162484,0.07247520022201853,0.1251436322927475,0.24485823512077332,0.6299980878829956,0.11971460282802582
🛠,0.06978602068153539,0.08071175572257083,0.06977092610893958,0.07075319339774357,0.07075831272134164,0.05201612581352204,0.07938489488060099,0.08274104407978444,0.1572130173444748,0.2121438831090927,0.6306431293487549,0.05493086576461792
🍒,0.06970298823478244,0.07767349175640802,0.06547076885967162,0.06625199933751044,0.06958743207480547,0.05541345430700412,0.07809171709892178,0.08235535540482306,0.11570240557193756,0.33933618664741516,0.5449613928794861,0.2236337810754776
👌🏽,0.07774219248624988,0.07952076646892525,0.09580032514308873,0.09684996376973064,0.08098687127377784,0.07101231416480387,0.09089668374433917,0.08573776971337273,0.0336158350110054,0.6639772057533264,0.30240702629089355,0.630361370742321
👦,0.0753608997943271,0.09561473511974822,0.07589335088117584,0.0725225794286211,0.07859422245900632,0.07930376694663198,0.08831082384762287,0.08840395977470335,0.17268916964530945,0.17589843273162842,0.6514124274253845,0.0032092630863189697
🥓,0.0743993509024632,0.08818577834596902,0.06964333626453356,0.06811892274096468,0.07362360002713514,0.0656400138544265,0.0826056745836699,0.08185787340600367,0.06572939455509186,0.502420961856842,0.4318496882915497,0.4366915673017502
👸🏽,0.06930147882596562,0.08306672432707495,0.06445492319485767,0.06667327012400408,0.06989687132325474,0.056852844916671696,0.07867450688210725,0.07862556890662283,0.10444694757461548,0.2777222990989685,0.6178308129310608,0.17327535152435303
🏙,0.07547607350962607,0.09149059968191259,0.0775463359261006,0.07036896674362052,0.07693446300951888,0.07200411063447383,0.08630442809536462,0.08705034822950986,0.07503503561019897,0.36811017990112305,0.5568548440933228,0.2930751442909241
👲🏻,0.0726401108241481,0.07887822616402869,0.07222594198098972,0.0706528095556738,0.0733707579997895,0.05971414399426694,0.08232497772366995,0.09176508898351637,0.11034265905618668,0.2218938022851944,0.6677635312080383,0.11155114322900772
🇺🇦,0.06401085612730624,0.07535755920730784,0.059956702804289885,0.06132288675534457,0.06513652886679891,0.04498531739917013,0.07307862661461058,0.07812634281923488,0.06121120974421501,0.19547757506370544,0.7433111667633057,0.13426636531949043
🚣🏻,0.07741210183123944,0.09159366983126277,0.07310625150492661,0.07619432843741071,0.07715390936590902,0.06902493681213727,0.08657356797381953,0.08833251345803866,0.09830748289823532,0.23708616197109222,0.6646063923835754,0.1387786790728569
➰,0.06774888931683323,0.07639118089643357,0.06859494755284218,0.06818303344408976,0.06923786889772471,0.05143548832085929,0.07777747491894649,0.08179667960421043,0.19427376985549927,0.2339848130941391,0.5717414021492004,0.03971104323863983
👐🏻,0.07278514044925716,0.0795042084595949,0.07518747323110514,0.07306240965614696,0.07304121269098678,0.058299332659617654,0.08201652313549156,0.08441943240826806,0.0572042390704155,0.356170117855072,0.5866256356239319,0.2989658787846565
🇪🇹,0.07729709040281652,0.08871204313767114,0.07040614050792598,0.07318935960093705,0.0752342547978973,0.06051051097301022,0.08383966756196581,0.09091083003757099,0.11769288033246994,0.17508412897586823,0.7072230577468872,0.057391248643398285
◻️,0.07710314394946569,0.08923516439950584,0.06323780879494817,0.06890626252940911,0.0731943921918113,0.06350770773759751,0.08212520595471884,0.08251890421045759,0.13416683673858643,0.15410569310188293,0.711727499961853,0.01993885636329651
🍅,0.0739660488544693,0.08819333236810734,0.07156395197042517,0.07440951466866477,0.07577224492889255,0.06745960141150675,0.08500700778550165,0.08911352974610953,0.09414836019277573,0.3627516031265259,0.543100118637085,0.26860324293375015
🇨🇷,0.07138870796104471,0.08099343077652828,0.06743228942117215,0.066205205099581,0.07134188384872812,0.05956184442834446,0.08014666513306716,0.08454942758474594,0.09850936383008957,0.16338735818862915,0.7381033301353455,0.06487799435853958
🦂,0.0730030371736546,0.07842785489236569,0.05817807916530626,0.06805793266866253,0.0692897714086396,0.05951912648397452,0.0777425892286135,0.07744885692389998,0.13293957710266113,0.31126540899276733,0.5557950735092163,0.1783258318901062
0️⃣,0.06307988121353056,0.07668336800626195,0.060068651861627756,0.06322697114333123,0.06611800211337593,0.04627713953882461,0.07422300229158996,0.0815957432763027,0.11095424741506577,0.13506637513637543,0.7539794445037842,0.024112127721309662
